Rank,Lemma,Count,RelativeFrequency
1692,παρασάγω,62,0.000037
1693,Ἄρτεμις,62,0.000037
1694,γέφυρα,62,0.000037
1695,χωρέω,62,0.000037
1696,Λεωκράτης,62,0.000037
1697,Αἰθίοψ,62,0.000037
1698,Ἀντίλοχος,62,0.000037
1699,Λύκιοι,62,0.000037
1700,αἰχμή,62,0.000037
1701,προσκυνέω,62,0.000037
1702,θέλημα,62,0.000037
1703,ἔνος,61,0.000037
1704,τιμωρέω,61,0.000037
1705,πάγος,61,0.000037
1706,ἐργασία,61,0.000037
1707,λυπέω,61,0.000037
1708,εὑρησις,61,0.000037
1709,θέλων,61,0.000037
1710,ἐνθυμέισθος,61,0.000037
1711,φάρμακον,61,0.000037
1712,Πεισίστρατος,61,0.000037
1713,Ἡρακλέης,61,0.000037
1714,φιλότης,61,0.000037
1715,ἔμπεδος,61,0.000037
1716,σπέρμα,61,0.000037
1717,ἄλκιμος,61,0.000037
1718,πέραν,61,0.000037
1719,λυγρός,61,0.000037
1720,Κτησιφός,61,0.000037
1721,χόλος,61,0.000037
1722,Πηλείδης,61,0.000037
1723,δοξάζω,61,0.000037
1724,Γαλιλαία,61,0.000037
1725,ὁπόσος,60,0.000036
1726,Stephhaιuς,60,0.000036
1727,ἐπίστασθε,60,0.000036
1728,ἔχετος,60,0.000036
1729,ταπεινός,60,0.000036
1730,ἀπορέω,60,0.000036
1731,οἰκεύς,60,0.000036
1732,δέομενος,60,0.000036
1733,κενός,60,0.000036
1734,γεγόνα,60,0.000036
1735,μέζος,60,0.000036
1736,δισχίλιον,60,0.000036
1737,παντελής,60,0.000036
1738,ἐφίστημι,60,0.000036
1739,ξένιος,60,0.000036
1740,κομιδή,60,0.000036
1741,εἰσελθός,60,0.000036
1742,τέλλος,60,0.000036
1743,ὅπος,60,0.000036
1744,ἕλκος,60,0.000036
1745,προίημι,60,0.000036
1746,ἡμίονος,60,0.000036
1747,ἔσω,60,0.000036
1748,φαίδιμος,60,0.000036
1749,γένων,59,0.000036
1750,δίδης,59,0.000036
1751,πλοῖος,59,0.000036
1752,καταλείπω,59,0.000036
1753,οὐδέποτε,59,0.000036
1754,πόσος,59,0.000036
1755,ἐξαίφνης,59,0.000036
1756,ἀληθινός,59,0.000036
1757,κηδεστής,59,0.000036
1758,ἐκπέμπω,59,0.000036
1759,εὐθος,59,0.000036
1760,προσήκοντα,59,0.000036
1761,εἴκωσι,59,0.000036
1762,ὀφείλων,59,0.000036
1763,ἄκυρος,59,0.000036
1764,ἑξακόσιοι,59,0.000036
1765,Ἀφροδίτη,59,0.000036
1766,στρέφω,59,0.000036
1767,τίνω,59,0.000036
1768,νύμφη,59,0.000036
1769,αὐχήν,59,0.000036
1770,θώραξ,59,0.000036
1771,ἀγείρω,59,0.000036
1772,ὕλη,59,0.000036
1773,Βορέας,59,0.000036
1774,adώς,59,0.000036
1775,δαίφρων,59,0.000036
1776,μετεῖπον,59,0.000036
1777,χλαῖνα,59,0.000036
1778,Δαυίδ,59,0.000036
1779,δύνωμα,58,0.000035
1780,ἀνδράπους,58,0.000035
1781,ἀνάγκαιος,58,0.000035
1782,ἐπιβουλεύω,58,0.000035
1783,κτῆσις,58,0.000035
1784,ὠφέλιος,58,0.000035
1785,δένδρον,58,0.000035
1786,τηνικαῦτα,58,0.000035
1787,ἔνιοι,58,0.000035
1788,συγχωρέω,58,0.000035
1789,τός,58,0.000035
1790,πικρός,58,0.000035
1791,μαλακός,58,0.000035
1792,πολεμόεις,58,0.000035
1793,πλήσσω,58,0.000035
1794,ἀναιδής,58,0.000035
1795,μάκαρ,58,0.000035
1796,Σικελίημι,58,0.000035
1797,ἐνταίς,58,0.000035
1798,πάντῃ,58,0.000035
1799,εὐώνυμος,58,0.000035
1800,ἀργαλέος,58,0.000035
1801,ἐπαγγελία,58,0.000035
1802,Ἀλκίνοος,58,0.000035
1803,Βράσιδας,58,0.000035
1804,ἐξελαύνω,57,0.000034
1805,ἄκριτος,57,0.000034
1806,ἠθέλησις,57,0.000034
1807,ἐπιθυμός,57,0.000034
1808,βελτίον,57,0.000034
1809,ἀφορμή,57,0.000034
1810,ἕνεξ,57,0.000034
1811,ζημίζω,57,0.000034
1812,ἀπόλωλος,57,0.000034
1813,ἐκφέρω,57,0.000034
1814,εὐθύνη,57,0.000034
1815,τέλευτος,57,0.000034
1816,ἀκτή,57,0.000034
1817,γυμνός,57,0.000034
1818,ἀτέλεια,57,0.000034
1819,βουληθής,57,0.000034
1820,Φοῖβος,57,0.000034
1821,ἀνάσσω,57,0.000034
1822,Χειρίσοφος,57,0.000034
1823,μεγάλως,57,0.000034
1824,τρίπους,57,0.000034
1825,μηρός,57,0.000034
1826,Εὐκτήμων,57,0.000034
1827,οἴκημα,57,0.000034
1828,ὄσσε,57,0.000034
1829,Κλείω,57,0.000034
1830,Μηριόνης,57,0.000034
1831,δοκός,56,0.000034
1832,πεῖσος,56,0.000034
1833,εἰθίσμενος,56,0.000034
1834,ἐξαιρέω,56,0.000034
1835,διάβαλλον,56,0.000034
1836,ἀσθένεια,56,0.000034
1837,ἐνθυμοῦμαι,56,0.000034
1838,ζηλόω,56,0.000034
1839,πλεονεξία,56,0.000034
1840,ἀγανακτός,56,0.000034
1841,χώριος,56,0.000034
1842,πόρος,56,0.000034
1843,νόμισα,56,0.000034
1844,ἀνάστασις,56,0.000034
1845,ἀμφισβητός,56,0.000034
1846,μειράκιον,56,0.000034
1847,ἀνάγκασθα,56,0.000034
1848,ἀγνοέω,56,0.000034
1849,σπεύδω,56,0.000034
1850,σφέτερος,56,0.000034
1851,τύπτος,56,0.000034
1852,μάχαιρα,56,0.000034
1853,ἀνάλωμα,56,0.000034
1854,βοήθεια,56,0.000034
1855,δειλός,56,0.000034
1856,ὑπήκοος,56,0.000034
1857,τέρας,56,0.000034
1858,πόρω,56,0.000034
1859,Ἠλεῖος,56,0.000034
1860,κληρονόμος,56,0.000034
1861,λίσσομαι,56,0.000034
1862,νῶτον,56,0.000034
1863,Βαβυλών,56,0.000034
1864,ἀείρω,56,0.000034
1865,ὀστέον,56,0.000034
1866,Κερκύραιος,56,0.000034
1867,ἀντίθεος,56,0.000034
1868,αὖθι,56,0.000034
1869,συναγωγή,56,0.000034
1870,ἀνάξιος,55,0.000033
1871,ἀδεής,55,0.000033
1872,ὄντια,55,0.000033
1873,καταλιπός,55,0.000033
1874,μυστήριον,55,0.000033
1875,καθά,55,0.000033
1876,ταχέως,55,0.000033
1877,ὑπόθεσις,55,0.000033
1878,μέρα,55,0.000033
1879,ἐτός,55,0.000033
1880,ἅπαστον,55,0.000033
1881,Ἀμφίπολις,55,0.000033
1882,λογίζομαι,55,0.000033
1883,πανταχοῦ,55,0.000033
1884,ἀφικνός,55,0.000033
1885,ουτοῦς,55,0.000033
1886,συχνός,55,0.000033
1887,ἐκπλέω,55,0.000033
1888,πρόκειμαι,55,0.000033
1889,παράπαν,55,0.000033
1890,διέρχομαι,55,0.000033
1891,λύπη,55,0.000033
1892,πέτομαι,55,0.000033
1893,καπνός,55,0.000033
1894,καρτερός,55,0.000033
1895,δέπας,55,0.000033
1896,αὐτόθεν,55,0.000033
1897,πολεμίζω,55,0.000033
1898,Μαρτυρία,55,0.000033
1899,χιλιάς,55,0.000033
1900,γόος,55,0.000033
1901,Μειδίας,55,0.000033
1902,κράζω,55,0.000033
1903,ἠμέν,55,0.000033
1904,ἄρουρα,55,0.000033
1905,ἡμέρη,55,0.000033
1906,ἔρημος,55,0.000033
1907,Πιλᾶτος,55,0.000033
1908,ἔφευγος,54,0.000033
1909,ποιούμενος,54,0.000033
1910,βίαιος,54,0.000033
1911,εἰσιείνη,54,0.000033
1912,δεδιότης,54,0.000033
1913,ὅσι,54,0.000033
1914,κατήστησις,54,0.000033
1915,μνημεῖον,54,0.000033
1916,ἀπαλλαξείω,54,0.000033
1917,τολμός,54,0.000033
1918,ἑαυτός,54,0.000033
1919,ἄρχωμα,54,0.000033
1920,χορηγός,54,0.000033
1921,μαρτυρός,54,0.000033
1922,ἐπέχω,54,0.000033
1923,θρίξ,54,0.000033
1924,πόποι,54,0.000033
1925,μιαρός,54,0.000033
1926,Ἀμπρακιώτης,54,0.000033
1927,νεφέλη,54,0.000033
1928,πέμπος,54,0.000033
1929,αἴξ,54,0.000033
1930,ἔλαιον,54,0.000033
1931,ἄγχι,54,0.000033
1932,τόφρα,54,0.000033
1933,αἰγίοχος,54,0.000033
1934,Kenyύς,54,0.000033
1935,εὐαγγελίζω,54,0.000033
1936,θάραττος,53,0.000032
1937,Θεσσαλία,53,0.000032
1938,ἐπιθυμές,53,0.000032
1939,χίλιοι,53,0.000032
1940,διόπερ,53,0.000032
1941,ἀνάθημα,53,0.000032
1942,παρατάσσω,53,0.000032
1943,βλασφημέω,53,0.000032
1944,ἄδηλος,53,0.000032
1945,ἔθω,53,0.000032
1946,τυχός,53,0.000032
1947,ἐν-εἰμί,53,0.000032
1948,λῃτουργία,53,0.000032
1949,οἰκειότης,53,0.000032
1950,πανδημεί,53,0.000032
1951,Ἀθήναζα,53,0.000032
1952,παραγγέλλω,53,0.000032
1953,μακάριος,53,0.000032
1954,ποικίλος,53,0.000032
1955,σκηνή,53,0.000032
1956,Πολυκράτης,53,0.000032
1957,παρθένος,53,0.000032
1958,ἱππότης,53,0.000032
1959,δμωή,53,0.000032
1960,ἀραρίσκω,53,0.000032
1961,οὐχί,53,0.000032
1962,δικαστός,52,0.000031
1963,βοηθήσας,52,0.000031
1964,Baitίς,52,0.000031
1965,πανταχόθεν,52,0.000031
1966,ἄνοια,52,0.000031
1967,αἵρεσις,52,0.000031
1968,ὑπολαμβάνω,52,0.000031
1969,ζήμιος,52,0.000031
1970,τοιγάρ,52,0.000031
1971,ἄλλοθεν,52,0.000031
1972,τέλειος,52,0.000031
1973,ἰσχύω,52,0.000031
1974,φυγάς,52,0.000031
1975,ὄλιγος,52,0.000031
1976,ἔχομενος,52,0.000031
1977,ὑποψία,52,0.000031
1978,δυσμενής,52,0.000031
1979,καθίστας,52,0.000031
1980,ἀνδρεία,52,0.000031
1981,θρασύς,52,0.000031
1982,βλάπτω,52,0.000031
1983,νεανίσκος,52,0.000031
1984,ἔκγονος,52,0.000031
1985,προπάροιθε,52,0.000031
1986,ἀνίημι,52,0.000031
1987,ἄνωθεν,52,0.000031
1988,κράς,52,0.000031
1989,Θρᾷξ,52,0.000031
1990,afώς,52,0.000031
1991,νέφος,52,0.000031
1992,γυῖον,52,0.000031
1993,ἔλπω,52,0.000031
1994,μαντεῖον,52,0.000031
1995,Ἅρπαγος,52,0.000031
1996,ἔλεος,51,0.000031
1997,μέτειμι,51,0.000031
1998,ἀπαλλάσσω,51,0.000031
1999,οὐσίος,51,0.000031
2000,ἀπέχω,51,0.000031
2001,τάχʼ,51,0.000031
2002,σωτήρ,51,0.000031
2003,Ὀλύνθιος,51,0.000031
2004,ὀδύρομαι,51,0.000031
2005,γένοις,51,0.000031
2006,ἐπιχειρές,51,0.000031
