Rank,Lemma,WeightedScore,RawCount
22607,Μεγακρέων,0.000026,1
22608,Πίλωρος,0.000026,1
22609,Σίγγος,0.000026,1
22610,Σάρτα,0.000026,1
22611,Τορωναίη,0.000026,1
22612,Σερμύλης,0.000026,1
22613,Σιθωνία,0.000026,1
22614,Καναστραίη,0.000026,1
22615,πάρας,0.000026,1
22616,Θεράμβων,0.000026,1
22617,Φλέγρη,0.000026,1
22618,Λίπαξος,0.000026,1
22619,Κώμβρεια,0.000026,1
22620,Κάμψος,0.000026,1
22621,Σμίλος,0.000026,1
22622,Κροσσαίη,0.000026,1
22623,Χαλέστρα,0.000026,1
22624,Πέλλος,0.000026,1
22625,καταφοιτάω,0.000026,1
22626,καμήλης,0.000026,1
22627,Λυδίεώ,0.000026,1
22628,Μακεδονίς,0.000026,1
22629,Θεσσαλικός,0.000026,1
22630,πλάθω,0.000026,1
22631,συγκελλέω,0.000026,1
22632,Πάμισος,0.000026,1
22633,προσυμμίζω,0.000026,1
22634,κατακρατράς,0.000026,1
22635,διέκροος,0.000026,1
22636,περιστεφάνω,0.000026,1
22637,ταχυάλωτος,0.000026,1
22638,τριτημορις,0.000026,1
22639,φθιώτης,0.000026,1
22640,Ταλθυβιάδης,0.000026,1
22641,Σπερθία,0.000026,1
22642,Νικόλης,0.000026,1
22643,συμβουλίη,0.000026,1
22644,συγχέα,0.000026,1
22645,Νικόλα,0.000026,1
22646,Νυμφοδώρης,0.000026,1
22647,μυυνόω,0.000026,1
22648,τροχουιδής,0.000026,1
22649,Συριηγενής,0.000026,1
22650,πύργωμα,0.000026,1
22651,Τριτογενής,0.000026,1
22652,λάγω,0.000026,1
22653,διαιρέσιος,0.000026,1
22654,προσναυπηγέομαι,0.000026,1
22655,Ξάρδις,0.000026,1
22656,διακπλάω,0.000026,1
22657,συνωμότης,0.000026,1
22658,προβόλαιος,0.000026,1
22659,τριηκοντοέτης,0.000026,1
22660,Μεμνόνιος,0.000026,1
22661,φιλιός,0.000026,1
22662,Λινδίων,0.000026,1
22663,Μακτώριος,0.000026,1
22664,θηλυδρία,0.000026,1
22665,Παντάρης,0.000026,1
22666,Σάβυλλος,0.000026,1
22667,Καλλιπολίτης,0.000026,1
22668,καθηκόω,0.000026,1
22669,γάμορ,0.000026,1
22670,Κυλλύριος,0.000026,1
22671,Συρήκουσαι,0.000026,1
22672,συνοίκημα,0.000026,1
22673,καταπροδιδάω,0.000026,1
22674,συμπάπτω,0.000026,1
22675,περιληλύω,0.000026,1
22676,Συάγρης,0.000026,1
22677,προσαντάω,0.000026,1
22678,ναυαρχέω,0.000026,1
22679,μετανάστης,0.000026,1
22680,Κάδυς,0.000026,1
22681,βακύω,0.000026,1
22682,Κρίνιππος,0.000026,1
22683,Σαρδονίων,0.000026,1
22684,Κύρνιος,0.000026,1
22685,Τηρίλλος,0.000026,1
22686,Κυδίππη,0.000026,1
22687,κατακαταυρέω,0.000026,1
22688,τησιάς,0.000026,1
22689,τιμωρήματος,0.000026,1
22690,δάκρυμα,0.000026,1
22691,συνεξαπρήγνυμι,0.000026,1
22692,Πραισίων,0.000026,1
22693,Τρώικος,0.000026,1
22694,Τέμπος,0.000026,1
22695,Κάρηνος,0.000026,1
22696,στενοτήτης,0.000026,1
22697,Χύτρος,0.000026,1
22698,χαραδρόσσω,0.000026,1
22699,προσκέπτομαι,0.000026,1
22700,Τροιζήνης,0.000026,1
22701,Πρήξινος,0.000026,1
22702,διαδέξιος,0.000026,1
22703,κατακρεουργέω,0.000026,1
22704,Μύρμηκα,0.000026,1
22705,Σκύριος,0.000026,1
22706,πανημερός,0.000026,1
22707,θεραπία,0.000026,1
22708,μεδίμω,0.000026,1
22709,μεταρσία,0.000026,1
22710,γηοχέω,0.000026,1
22711,ναυηγίη,0.000026,1
22712,χρηστή,0.000026,1
22713,σιταγωγέω,0.000026,1
22714,καταείδω,0.000026,1
22715,Πάγασις,0.000026,1
22716,συνεταίρω,0.000026,1
22717,Θαμάσιον,0.000026,1
22718,Πάφιος,0.000026,1
22719,Πενθύλος,0.000026,1
22720,Δημονόος,0.000026,1
22721,κατάπλης,0.000026,1
22722,Σανδώκη,0.000026,1
22723,Λαφύστιον,0.000026,1
22724,Φρίξ,0.000026,1
22725,λήιτος,0.000026,1
22726,Κυτίσωρος,0.000026,1
22727,Φρίξος,0.000026,1
22728,Κυτίσσωρος,0.000026,1
22729,Τρηχίνια,0.000026,1
22730,Δύρας,0.000026,1
22731,Τρηχινία,0.000026,1
22732,διασφή,0.000026,1
22733,Τρηχιάς,0.000026,1
22734,Πύλα,0.000026,1
22735,Τήλεκλος,0.000026,1
22736,Δόρυσσος,0.000026,1
22737,νένομαι,0.000026,1
22738,διανόνω,0.000026,1
22739,περισπερχέω,0.000026,1
22740,κτενίζω,0.000026,1
22741,ψέος,0.000026,1
22742,περιείπω,0.000026,1
22743,στενόπορος,0.000026,1
22744,κατατρωμαι,0.000026,1
22745,Πυλάγωρ,0.000026,1
22746,Τρηχίος,0.000026,1
22747,Φαναγόρα,0.000026,1
22748,Πυλάγορος,0.000026,1
22749,Μελάμπυγος,0.000026,1
22750,Κερκώπων,0.000026,1
22751,Μεγιστίης,0.000026,1
22752,συνδιακιόω,0.000026,1
22753,συναπόλης,0.000026,1
22754,Διαδρόμης,0.000026,1
22755,πλήθωρ,0.000026,1
22756,συντομός,0.000026,1
22757,στεινόπορον,0.000026,1
22758,Φραταγούνης,0.000026,1
22759,περιστάπτω,0.000026,1
22760,Διθύραμβος,0.000026,1
22761,Πελοπόννασος,0.000026,1
22762,κατακέομαι,0.000026,1
22763,λιποψυχέομαι,0.000026,1
22764,μηνίομαι,0.000026,1
22765,συνάγγελον,0.000026,1
22766,ναύω,0.000026,1
22767,Παντίτης,0.000026,1
22768,Λάκαινα,0.000026,1
22769,ναυηηηγέω,0.000026,1
22770,δυσμεταχείριστος,0.000026,1
22771,σεωτός,0.000026,1
22772,δέλτιος,0.000026,1
22773,κνή,0.000026,1
22774,συνεπλαρόω,0.000026,1
22775,κατακθείνω,0.000026,1
22776,πρώιον,0.000026,1
22777,Καφηρεύς,0.000026,1
22778,ταχθείω,0.000026,1
22779,δύτη,0.000026,1
22780,διέκπλοος,0.000026,1
22781,Φιλάων,0.000026,1
22782,κωπέω,0.000026,1
22783,περιπετής,0.000026,1
22784,βαρβαρόφων,0.000026,1
22785,πολυμηκής,0.000026,1
22786,Πολύας,0.000026,1
22787,πότιμος,0.000026,1
22788,προκατόπτω,0.000026,1
22789,φυλλάς,0.000026,1
22790,γενναιοτάτης,0.000026,1
22791,γυψψόω,0.000026,1
22792,λευκανθίζω,0.000026,1
22793,κενεός,0.000026,1
22794,γνωσιμάχω,0.000026,1
22795,Τρηχία,0.000026,1
22796,ποδεώς,0.000026,1
22797,Τιθορέος,0.000026,1
22798,Χαράδρα,0.000026,1
22799,Τεθρώνιον,0.000026,1
22800,Πεδιεύς,0.000026,1
22801,Τρίτης,0.000026,1
22802,Παραπόταμιος,0.000026,1
22803,παραπόταμος,0.000026,1
22804,Πανοπέας,0.000026,1
22805,Πανόπης,0.000026,1
22806,Δαύλιος,0.000026,1
22807,Τροίζην,0.000026,1
22808,σημηνάω,0.000026,1
22809,συνλρέω,0.000026,1
22810,Πώγων,0.000026,1
22811,συνεναυμαχέω,0.000026,1
22812,περαία,0.000026,1
22813,μετονομάζω,0.000026,1
22814,στρατάρχος,0.000026,1
22815,Δημοκρίτης,0.000026,1
22816,πυθιονίκης,0.000026,1
22817,Ποσειδέων,0.000026,1
22818,στέλεχυς,0.000026,1
22819,κυράω,0.000026,1
22820,Μνησίφιλος,0.000026,1
22821,Θεμιστόκλης,0.000026,1
22822,προξανίστημι,0.000026,1
22823,σίνος,0.000026,1
22824,Μήτρις,0.000026,1
22825,μυνόομαι,0.000026,1
22826,μεταρσιόω,0.000026,1
22827,προίζομαι,0.000026,1
22828,κακίστημι,0.000026,1
22829,προσδηλέομαι,0.000026,1
22830,Σκιρωνίς,0.000026,1
22831,παροιχώκω,0.000026,1
22832,Δρυόπων,0.000026,1
22833,Κέος,0.000026,1
22834,φοινίγω,0.000026,1
22835,τολμέω,0.000026,1
22836,προκηκόω,0.000026,1
22837,Σωσιμένης,0.000026,1
22838,Λημνία,0.000026,1
22839,συμπλάκω,0.000026,1
22840,Πυθέης,0.000026,1
22841,Πυθέα,0.000026,1
22842,Σκιράς,0.000026,1
22843,παρατίχω,0.000026,1
22844,κατειρύω,0.000026,1
22845,διανοιέω,0.000026,1
22846,λαμπαδηφορία,0.000026,1
22847,δράμημα,0.000026,1
22848,δραμέομαι,0.000026,1
22849,καταρρωδηκέω,0.000026,1
22850,πίστιος,0.000026,1
22851,Ζωστήρ,0.000026,1
22852,περιημίκω,0.000026,1
22853,δότε,0.000026,1
22854,γεωπείνω,0.000026,1
22855,φιλοχωρέω,0.000026,1
22856,θωρηκόφος,0.000026,1
22857,στρεπτόφορος,0.000026,1
22858,ψελιοφόρος,0.000026,1
22859,περιλέπω,0.000026,1
22860,καταδρέπω,0.000026,1
22861,δυσεντέριος,0.000026,1
22862,μελεδαίνω,0.000026,1
22863,Σίρις,0.000026,1
22864,Βισαλτεύς,0.000026,1
22865,Ξέρξη,0.000026,1
22866,Στρυμονία,0.000026,1
22867,κυματία,0.000026,1
22868,χειμαίνομαι,0.000026,1
22869,δευτάρεος,0.000026,1
22870,βοσθέω,0.000026,1
22871,δοξόω,0.000026,1
22872,Τεγεητικός,0.000026,1
22873,καταμάργης,0.000026,1
22874,Βελβινίτη,0.000026,1
22875,παρεξαλακέω,0.000026,1
22876,Τορωναίος,0.000026,1
22877,περιειλίζω,0.000026,1
22878,πτερωθέω,0.000026,1
22879,Χαρίλης,0.000026,1
22880,Πολυδέκτης,0.000026,1
22881,Πρυτάνιος,0.000026,1
22882,Βασιληίδης,0.000026,1
22883,Λεβάδεια,0.000026,1
22884,περιστρόφω,0.000026,1
22885,Πτώιος,0.000026,1
22886,Πτών,0.000026,1
22887,Κωπαίς,0.000026,1
22888,δέλτος,0.000026,1
22889,καταλπίζω,0.000026,1
22890,γενέτωρ,0.000026,1
22891,Λεβαίη,0.000026,1
22892,θήτη,0.000026,1
22893,καπνοδόκη,0.000026,1
22894,Βέρμιος,0.000026,1
22895,μέτεαμι,0.000026,1
22896,παρίσομαι,0.000026,1
22897,κμανέω,0.000026,1
22898,προσχρηίζω,0.000026,1
22899,μεταίχμος,0.000026,1
22900,συνάχθομαι,0.000026,1
22901,συγκαταργάζομαι,0.000026,1
22902,μήκοτε,0.000026,1
22903,λιπαράομαι,0.000026,1
22904,προβοηθέω,0.000026,1
22905,συμπροεπεμπάνπω,0.000026,1
22906,δεκάμηνος,0.000026,1
22907,βουλεύτης,0.000026,1
22908,σχολαιτερός,0.000026,1
22909,καταστάσιος,0.000026,1
22910,κλισιάς,0.000026,1
22911,Πλείσταρχος,0.000026,1
22912,δείμνυμι,0.000026,1
22913,ττική,0.000026,1
22914,κατιππάζομαι,0.000026,1
22915,Σφενδαλέη,0.000026,1
22916,μνημόσυς,0.000026,1
22917,δοκιμώτατος,0.000026,1
22918,πρόπτος,0.000026,1
22919,πυκνόω,0.000026,1
22920,φοινίκεος,0.000026,1
22921,τασσός,0.000026,1
22922,προσκρίθω,0.000026,1
22923,Ποτιδαιητός,0.000026,1
22924,Παλέες,0.000026,1
22925,Κεφαλλήνιη,0.000026,1
22926,παράρχομαι,0.000026,1
22927,Ποτιδαιίτης,0.000026,1
22928,Παλέας,0.000026,1
22929,Παρνησσός,0.000026,1
22930,Κλυτιάδης,0.000026,1
22931,λεωσφέτερος,0.000026,1
22932,συγχώρνυμι,0.000026,1
22933,συγκαταιρέω,0.000026,1
22934,Διπαιεύς,0.000026,1
22935,Τελλιάδης,0.000026,1
22936,σιδήροδες,0.000026,1
22937,καταδύνω,0.000026,1
22938,θυντάνω,0.000026,1
22939,πλεύνος,0.000026,1
22940,Κιθαιρωνίς,0.000026,1
22941,παραδέκομαι,0.000026,1
22942,σείγω,0.000026,1
22943,διαρπαγή,0.000026,1
22944,λεχεποής,0.000026,1
22945,Τανάγρη,0.000026,1
22946,Γλίσαντος,0.000026,1
22947,διαμαχέομαι,0.000026,1
22948,διέχων,0.000026,1
22949,μεταναίστημι,0.000026,1
22950,σίνοιαι,0.000026,1
22951,αατιθύς,0.000026,1
22952,μετακινέομαι,0.000026,1
22953,περισχίζω,0.000026,1
22954,Πολιάδης,0.000026,1
22955,λοχήγης,0.000026,1
22956,Πιτανητεύς,0.000026,1
22957,Πιτανήτης,0.000026,1
22958,Μολόεις,0.000026,1
22959,Θρασυδήιον,0.000026,1
22960,διωκτεός,0.000026,1
22961,διαδέρτομαι,0.000026,1
22962,τραματίζομαι,0.000026,1
22963,προεξανίστημι,0.000026,1
22964,προσξαίσσω,0.000026,1
22965,Στενύκληρος,0.000026,1
22966,κατηρτημένος,0.000026,1
22967,προσοφελέω,0.000026,1
22968,λειοτάτης,0.000026,1
22969,Τίμανδρος,0.000026,1
22970,Ποσειδώνιός,0.000026,1
22971,τρωματίζομαι,0.000026,1
22972,Δεκεάθειθα,0.000026,1
22973,Δεκέλης,0.000026,1
22974,Δέκελος,0.000026,1
22975,Τιτάκ,0.000026,1
22976,προεδρίη,0.000026,1
22977,τρικάρηνος,0.000026,1
22978,δεκάπηχυς,0.000026,1
22979,Παυσανίη,0.000026,1
22980,κάθη,0.000026,1
22981,περιψιλόομαι,0.000026,1
22982,μονοφυής,0.000026,1
22983,πρόσθιος,0.000026,1
22984,γόμφιος,0.000026,1
22985,πενταπήχης,0.000026,1
22986,Διονυσοφάνης,0.000026,1
22987,τρεξή,0.000026,1
22988,Κλεάδης,0.000026,1
22989,πρόξεινον,0.000026,1
22990,κληδών,0.000026,1
22991,Δηίφονος,0.000026,1
22992,Λάκμων,0.000026,1
22993,πρόφας,0.000026,1
22994,συλλύπτω,0.000026,1
22995,Καλάμισος,0.000026,1
22996,Ποτνιεύς,0.000026,1
22997,Γαίσων,0.000026,1
22998,Σκολοπόεις,0.000026,1
22999,Φίλιστος,0.000026,1
23000,κτίστυς,0.000026,1
23001,ποδιάζω,0.000026,1
23002,κηρυκήιος,0.000026,1
23003,διόω,0.000026,1
23004,συνεπίζω,0.000026,1
23005,συμσπίπτω,0.000026,1
23006,συνδιαχείζω,0.000026,1
23007,Περίλης,0.000026,1
23008,προσωφελέω,0.000026,1
23009,Καρυστίης,0.000026,1
23010,προξάγω,0.000026,1
23011,δέννος,0.000026,1
23012,Πρηξίλης,0.000026,1
23013,διαμείβομαι,0.000026,1
23014,κατακάζω,0.000026,1
23015,σμάω,0.000026,1
23016,διαλυμαίνομαι,0.000026,1
23017,διαλυμάζομαι,0.000026,1
23018,Πρωτεσίλεοι,0.000026,1
23019,Πλείστωρ,0.000026,1
23020,νεοάλωτος,0.000026,1
23021,θομάζω,0.000026,1
23022,Πρωτεσίλεως,0.000026,1
23023,καταλαίνω,0.000026,1
23024,μεταναίσσω,0.000026,1
23025,Ἀντιπᾶς,0.000024,1
23026,Βαλάκ,0.000024,1
23027,Ἰεζάβελ,0.000024,1
23028,ἐμέω,0.000024,1
23029,κολλούριον,0.000024,1
23030,ἐγχρίω,0.000024,1
23031,σμαράγδινος,0.000024,1
23032,ὄλυνθος,0.000024,1
23033,Ῥουβήν,0.000024,1
23034,Γάδ,0.000024,1
23035,Ἰσσαχάρ,0.000024,1
23036,ἡμιώριον,0.000024,1
23037,Ἄψινθος,0.000024,1
23038,ἄψινθος,0.000024,1
23039,Ἀβαδδών,0.000024,1
23040,Ἑλληνικός,0.000024,1
23041,Ἀπολλύων,0.000024,1
23042,ἱππικόν,0.000024,1
23043,δισμυριάς,0.000024,1
23044,πύρινος,0.000024,1
23045,ὑακίνθινος,0.000024,1
23046,χαλκοῦς,0.000024,1
23047,Μιχαήλ,0.000024,1
23048,ἄρκος,0.000024,1
23049,ἄκρατος,0.000024,1
23050,ἀκμάζω,0.000024,1
23051,μασάομαι,0.000024,1
23052,Ἁρμαγεδών,0.000024,1
23053,ταλαντιαῖος,0.000024,1
23054,στρῆνος,0.000024,1
23055,διπλόω,0.000024,1
23056,θύϊνος,0.000024,1
23057,ἐλεφάντινος,0.000024,1
23058,κιννάμωμον,0.000024,1
23059,ἄμωμον,0.000024,1
23060,ῥέδη,0.000024,1
23061,ὀπώρα,0.000024,1
23062,ὅρμημα,0.000024,1
23063,σαλπιστής,0.000024,1
23064,Γώγ,0.000024,1
23065,Μαγώγ,0.000024,1
23066,ἐνδώμησις,0.000024,1
23067,σάπφιρος,0.000024,1
23068,τοπάζιον,0.000024,1
23069,ὑάκινθος,0.000024,1
23070,ἀμέθυστος,0.000024,1
23071,ῥυπαρός,0.000024,1
23072,ῥυπαρεύω,0.000024,1
23073,μάμμη,0.000024,1
23074,Λωΐς,0.000024,1
23075,Εὐνίκη,0.000024,1
23076,ἀναζωπυρέω,0.000024,1
23077,σωφρονισμός,0.000024,1
23078,Φύγελος,0.000024,1
23079,Ἑρμογένης,0.000024,1
23080,ἀναψύχω,0.000024,1
23081,βέλτιον,0.000024,1
23082,στρατολογέω,0.000024,1
23083,λογομαχέω,0.000024,1
23084,χρήσιμον,0.000024,1
23085,ἀνεπαίσχυντος,0.000024,1
23086,ὀρθοτομέω,0.000024,1
23087,γάγγραινα,0.000024,1
23088,Φίλητος,0.000024,1
23089,νεωτερικός,0.000024,1
23090,ἀπαίδευτος,0.000024,1
23091,ἀνεξίκακος,0.000024,1
23092,ἀντιδιατίθεμαι,0.000024,1
23093,ἀνανήφω,0.000024,1
23094,φίλαυτος,0.000024,1
23095,ἄσπονδος,0.000024,1
23096,ἀκρατής,0.000024,1
23097,ἀνήμερος,0.000024,1
23098,ἀφιλάγαθος,0.000024,1
23099,φιλήδονος,0.000024,1
23100,φιλόθεος,0.000024,1
23101,ἀποτρέπομαι,0.000024,1
23102,ἐνδύνω,0.000024,1
23103,γυναικάριον,0.000024,1
23104,Ἰάννης,0.000024,1
23105,Ἰαμβρῆς,0.000024,1
23106,ἔκδηλος,0.000024,1
23107,ἀγωγή,0.000024,1
23108,πιστόομαι,0.000024,1
23109,θεόπνευστος,0.000024,1
23110,ἐλεγμός,0.000024,1
23111,ἐπανόρθωσις,0.000024,1
23112,ἄρτιος,0.000024,1
23113,ἀκαίρως,0.000024,1
23114,ἐπισωρεύω,0.000024,1
23115,κνήθομαι,0.000024,1
23116,ἀνάλυσις,0.000024,1
23117,Κρήσκης,0.000024,1
23118,Δαλματία,0.000024,1
23119,φαιλόνης,0.000024,1
23120,Κάρπος,0.000024,1
23121,μεμβράνα,0.000024,1
23122,Εὔβουλος,0.000024,1
23123,Πούδης,0.000024,1
23124,Κλαυδία,0.000024,1
23125,ἐξηχέομαι,0.000024,1
23126,ἀναμένω,0.000024,1
23127,προπάσχω,0.000024,1
23128,ὁμείρομαι,0.000024,1
23129,ὁσίως,0.000024,1
23130,συμφυλέτης,0.000024,1
23131,ἐκδιώκω,0.000024,1
23132,ἀπορφανίζω,0.000024,1
23133,σαίνομαι,0.000024,1
